transaction_id,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,scaled_amount,scaled_time
2141,Electronics,0,0,93,4,33,0.9689938666318676,0.3333333333333333
2227,Grocery,0,0,89,1,61,-0.30048283961894817,0.0
2978,Clothing,0,0,43,1,22,-0.6265170298838576,0.5833333333333334
9878,Grocery,0,0,72,4,33,-0.1998434033668276,-0.16666666666666666
5292,Electronics,1,0,46,1,67,-0.44590891295837143,-0.3333333333333333
5199,Electronics,0,0,28,2,21,-0.17713689155683154,-0.25
1768,Grocery,0,0,95,0,58,-0.030092653007960334,-0.08333333333333333
2305,Electronics,0,0,47,3,58,1.8850841706903303,0.4166666666666667
4532,Electronics,0,1,50,3,38,-0.4292574709643743,-0.25
4981,Grocery,0,0,49,2,36,2.9186741485058074,0.8333333333333334
8022,Clothing,0,0,82,1,45,1.0952107529688113,0.16666666666666666
8867,Travel,0,0,98,1,46,-0.12874853190656396,-0.08333333333333333
3062,Grocery,0,0,93,1,67,-0.546548349210492,0.8333333333333334
6803,Food,0,0,70,2,40,-0.40461960067858543,0.25
2430,Travel,0,0,85,1,61,1.4230719039540651,0.5
2958,Clothing,0,1,54,0,20,1.2214276393057548,0.6666666666666666
151,Electronics,0,0,25,2,44,1.6071773456870677,-0.75
977,Grocery,0,0,90,0,47,0.21211013963199787,-0.16666666666666666
4395,Clothing,0,0,45,1,59,2.104580451520292,-0.25
2971,Travel,0,0,60,2,54,-0.1873678715907608,-0.3333333333333333
5865,Food,0,0,53,2,63,0.5522902257601462,0.3333333333333333
8852,Clothing,1,0,87,1,57,-0.04027143416416549,0.6666666666666666
5216,Travel,0,0,84,1,62,0.24311627300013045,0.16666666666666666
7898,Electronics,1,0,49,2,51,-0.0038366175127234736,-0.25
3846,Travel,0,0,42,2,56,0.366410022184523,0.5833333333333334
1182,Food,0,0,60,5,65,-0.24426464831006137,-0.08333333333333333
8592,Travel,0,0,83,2,67,-0.6282917917264779,0.9166666666666666
3068,Travel,0,0,33,6,25,2.512932271956153,-0.16666666666666666
4638,Travel,0,0,42,0,45,0.3826960720344513,-0.25
4023,Food,1,1,89,2,29,0.41114446039410163,-0.25
1949,Food,0,0,38,1,69,-0.26357823306798905,0.16666666666666666
5584,Electronics,0,0,81,2,37,0.4986297794597417,-0.6666666666666666
5021,Travel,1,0,82,0,43,0.3956413937100352,-0.5833333333333334
8209,Grocery,0,0,54,2,22,-0.29489755970246645,-0.5833333333333334
9876,Clothing,0,0,83,3,37,-0.549836878507112,0.6666666666666666
9433,Grocery,0,0,61,3,44,0.49748140414981085,0.3333333333333333
7273,Food,0,1,93,2,35,0.32673887511418503,-0.5
1359,Grocery,0,0,45,2,22,-0.332793944930184,0.0
9077,Grocery,0,0,95,1,36,0.8033668276132063,0.3333333333333333
5833,Food,0,0,37,2,57,0.9534907999478012,-0.4166666666666667
5956,Food,0,0,72,2,44,0.278141719953021,0.3333333333333333
900,Clothing,1,0,45,1,35,-0.5533342033146288,0.3333333333333333
6018,Travel,0,0,77,3,46,0.1065118099960851,-0.5833333333333334
8925,Food,0,1,25,2,21,-0.47628865979381446,0.3333333333333333
3763,Food,0,0,37,1,19,0.07498368785071126,0.75
3365,Clothing,0,0,72,1,27,1.9916220801252773,-0.08333333333333333
2697,Clothing,0,0,32,2,63,0.4260733394232024,0.3333333333333333
4665,Grocery,0,0,82,5,68,1.0251598590630302,-0.4166666666666667
4039,Grocery,0,0,47,0,19,0.3747096437426595,0.6666666666666666
8449,Food,0,0,49,3,65,-0.5199269215711863,-0.6666666666666666
7056,Food,0,1,88,1,36,-0.5174735743181521,-0.5833333333333334
3178,Electronics,0,0,86,2,60,1.3681586845882816,0.5
7375,Grocery,0,0,89,1,64,-0.5161686023750489,0.6666666666666666
1855,Grocery,0,0,70,3,60,1.7232676497455306,-0.8333333333333334
4082,Travel,0,0,68,0,18,-0.3876549654182435,0.08333333333333333
5832,Grocery,1,0,36,3,23,-0.032754795771890936,0.8333333333333334
2915,Travel,1,0,81,1,49,-0.3986689286180347,0.75
6885,Clothing,0,0,70,4,45,2.057549262690852,-0.4166666666666667
6477,Clothing,0,0,82,0,51,0.046691896124233294,-0.08333333333333333
3134,Clothing,0,0,79,3,57,0.10103092783505149,0.3333333333333333
3165,Clothing,0,0,66,0,42,-0.582983165861934,-0.75
7193,Clothing,0,0,58,3,40,0.023254600026099432,-0.4166666666666667
2935,Electronics,0,0,29,4,30,0.5235808430118754,-0.8333333333333334
9351,Grocery,0,0,51,3,43,-0.5253034059767715,0.0
9011,Electronics,1,0,49,3,49,-0.3199530210100483,0.25
4608,Grocery,0,0,50,3,69,-0.44763147592326763,-0.08333333333333333
2454,Grocery,0,0,28,0,42,-0.2364870155291661,0.4166666666666667
8623,Grocery,0,0,46,3,49,0.018765496541824345,-0.16666666666666666
3188,Clothing,0,0,84,2,25,-0.22709121753882291,0.75
4347,Grocery,0,0,80,2,31,0.8738353125407804,-0.4166666666666667
6107,Electronics,0,0,65,1,66,0.0009134803601722415,0.75
8518,Electronics,0,0,75,0,65,1.7753621297142113,0.3333333333333333
2378,Electronics,0,1,73,1,34,0.8245073730914787,0.6666666666666666
8986,Grocery,0,0,87,4,23,0.4830223150202271,0.9166666666666666
457,Clothing,0,0,27,1,25,-0.6265692287615816,-0.08333333333333333
3618,Travel,0,0,25,1,43,1.1150985253817045,-0.6666666666666666
2203,Food,0,1,67,3,53,-0.12138849014746181,-0.75
2626,Travel,0,0,34,6,21,2.4881378050371916,0.4166666666666667
1806,Food,0,0,69,2,53,0.7627561007438342,0.5
8185,Clothing,0,0,44,2,48,-0.3170820827352212,-0.16666666666666666
7439,Electronics,0,0,64,3,36,-0.3291922223672191,0.6666666666666666
9634,Clothing,0,0,93,1,44,0.38969072164948454,0.3333333333333333
559,Grocery,0,0,58,3,30,0.6847187785462614,-1.0
7249,Travel,0,0,68,2,34,-0.47023358997781556,-0.3333333333333333
345,Travel,0,0,44,2,58,-0.15970246639697247,0.5833333333333334
5815,Food,0,0,26,2,69,-0.5690460655095916,-0.25
8149,Food,0,0,83,3,56,-0.27365261646874595,-0.8333333333333334
704,Electronics,0,0,35,0,45,-0.5017095132454652,0.75
277,Grocery,0,0,71,0,38,0.8668928618034714,-0.4166666666666667
9532,Clothing,0,0,78,2,35,1.9082604723998438,-0.9166666666666666
6067,Food,1,0,28,3,40,-0.011144460394101554,0.8333333333333334
9889,Grocery,0,0,31,1,19,-0.4462221062247162,0.25
7613,Food,0,0,82,2,61,1.5443298969072168,-0.25
7211,Food,0,0,45,1,47,-0.06475270781678195,0.0
3398,Food,1,1,29,2,44,1.1135847579277047,0.6666666666666666
1980,Clothing,0,0,59,3,67,1.0959415372569492,-0.25
7559,Food,0,0,58,3,23,0.06924181130105711,-0.5833333333333334
7154,Grocery,0,0,52,2,38,1.4384705728826834,-0.8333333333333334
5755,Clothing,0,0,35,2,39,1.6271695158554094,-0.4166666666666667
3484,Food,1,0,51,1,24,1.7512984470833879,-0.75
5839,Travel,0,0,45,5,46,0.2337726738875114,-0.4166666666666667
4878,Clothing,0,0,38,2,59,0.4817173430771238,-0.5833333333333334
2254,Electronics,0,0,99,3,39,1.0236460916090304,0.6666666666666666
2519,Travel,0,0,84,3,64,0.45624429074774897,0.3333333333333333
9151,Food,0,0,79,0,58,0.09941276262560349,-0.75
1464,Food,0,0,26,1,55,0.37037713689155694,-0.9166666666666666
8025,Food,0,0,25,1,36,-0.3916220801252774,-0.75
2193,Food,0,0,36,1,65,0.40644656139893,0.16666666666666666
5880,Electronics,0,0,38,1,39,-0.008534516507895107,-0.16666666666666666
8767,Food,0,0,73,1,21,0.8378702857888557,-0.3333333333333333
5704,Clothing,1,0,63,0,57,-0.36411327156466133,-0.4166666666666667
6746,Travel,0,0,87,1,43,4.262377658880334,0.4166666666666667
7800,Clothing,0,0,74,1,37,-0.34996737570142245,0.3333333333333333
7258,Travel,0,0,38,2,57,-0.595145504371656,-0.3333333333333333
5038,Travel,0,1,77,2,45,2.651729087824612,0.0
6205,Grocery,0,0,70,3,19,-0.5482709121753883,0.3333333333333333
9004,Food,0,0,79,2,28,-0.09915176823698293,0.6666666666666666
9078,Travel,0,0,51,3,56,0.7165078950802559,0.0
8883,Clothing,0,0,33,1,44,-0.6046457001174474,0.9166666666666666
3180,Travel,0,0,67,3,43,0.4484666579668537,-0.25
1110,Electronics,0,0,72,1,56,-0.4803079733785724,-0.5
3458,Electronics,0,0,40,0,55,0.4657966853712646,-0.8333333333333334
734,Food,1,1,58,1,48,0.05833224585671414,0.75
9323,Grocery,1,0,77,3,42,0.2625342555135064,0.16666666666666666
5655,Electronics,0,1,52,1,41,-0.5106877202140154,0.5833333333333334
2385,Food,0,0,56,0,56,-0.276523554743573,-0.8333333333333334
6501,Travel,0,1,46,0,66,-0.4262821349340989,0.16666666666666666
272,Food,0,0,65,1,18,0.9236330418895995,0.4166666666666667
2651,Travel,0,0,70,1,30,-0.41714733133237636,0.75
4667,Electronics,0,1,86,1,40,-0.5326634477358737,0.9166666666666666
35,Travel,0,0,66,5,33,2.5296359128278745,-0.4166666666666667
9633,Food,0,0,90,2,43,-0.5323502544695289,-0.5
9105,Food,0,0,26,0,64,-0.5006133368132586,-0.9166666666666666
8721,Electronics,0,1,94,1,64,-0.2842489886467441,0.08333333333333333
1067,Clothing,0,0,53,1,43,-0.380973509069555,0.4166666666666667
8460,Electronics,0,0,57,3,19,-0.26107268693723085,0.08333333333333333
4567,Grocery,0,0,63,3,48,-0.35925877593631733,0.4166666666666667
6857,Electronics,0,0,65,2,34,0.2917134281612945,0.6666666666666666
6892,Travel,0,1,79,2,45,1.5333159337074254,-0.3333333333333333
5312,Clothing,0,0,53,2,21,0.2596633172386794,0.5
2647,Food,0,0,78,1,35,2.314733133237635,-0.3333333333333333
8900,Food,0,0,60,2,38,2.0602114054547824,0.25
5961,Clothing,0,0,70,1,68,-0.15677932924442123,0.6666666666666666
6217,Grocery,0,0,75,1,20,-0.48082996215581364,-0.8333333333333334
6881,Food,0,0,34,1,35,0.7323241550306668,-0.6666666666666666
2695,Electronics,0,0,96,2,23,2.4731045282526427,-0.3333333333333333
2825,Travel,0,0,43,2,32,-0.27266083779198746,0.5833333333333334
1858,Travel,0,0,61,3,27,-0.05744486493540387,0.8333333333333334
5102,Clothing,0,0,32,3,46,0.17243899256165993,-0.5833333333333334
1123,Electronics,0,0,60,3,18,1.2244029753360304,0.5
2843,Clothing,0,0,72,1,64,1.7174735743181522,0.6666666666666666
4795,Electronics,0,0,78,5,57,-0.3048153464700509,0.08333333333333333
6949,Food,0,0,74,1,41,1.3745791465483495,-0.4166666666666667
1100,Clothing,0,0,69,2,50,-0.23236330418895995,-0.25
5963,Food,0,0,56,0,21,-0.1471747357431815,-1.0
1525,Clothing,0,0,67,1,33,-0.01224063682630823,-0.16666666666666666
9159,Food,0,0,26,3,68,0.374918439253556,-0.5833333333333334
4894,Grocery,0,0,79,1,34,-0.3784679629387968,-0.3333333333333333
1350,Grocery,0,0,38,3,42,-0.5988516246900691,0.9166666666666666
1199,Travel,0,0,82,1,23,0.6638914263343338,-0.6666666666666666
2925,Travel,0,0,58,1,23,-0.20177476184262041,0.08333333333333333
5572,Grocery,0,0,65,2,18,-0.5739005611379355,0.16666666666666666
4486,Travel,0,0,44,2,60,0.6365914132846144,0.6666666666666666
2268,Grocery,0,0,48,1,53,0.5021793031449825,-0.16666666666666666
3047,Food,1,0,76,2,37,-0.12107529688111703,-0.16666666666666666
7656,Clothing,0,0,40,2,60,0.677724128931228,0.08333333333333333
7277,Travel,0,0,53,1,26,-0.3002218452303276,0.25
3982,Food,0,0,53,4,53,0.9018139110009136,-0.3333333333333333
799,Electronics,0,0,47,4,68,0.48349210491974426,0.0
4099,Electronics,0,0,79,2,65,-0.35617904215059376,-0.75
7001,Electronics,1,0,87,1,60,-0.6001565966331724,-0.5833333333333334
2678,Grocery,0,0,57,3,23,-0.5811040062638654,0.25
5161,Travel,0,0,88,1,56,0.26347383531254076,0.6666666666666666
1967,Grocery,0,1,73,1,43,-0.44570011744747484,-0.3333333333333333
6656,Electronics,0,0,78,4,62,-0.12880073078428814,-1.0
8011,Food,0,0,44,3,52,1.0810648571055723,-0.75
2324,Travel,0,0,28,1,59,-0.28952107529688115,-0.75
9266,Electronics,0,0,50,2,61,-0.59431032232807,0.5833333333333334
3387,Food,0,0,74,1,33,-0.37528383139762495,0.9166666666666666
6330,Clothing,1,0,46,4,62,-0.5864282917917265,0.3333333333333333
3071,Food,0,0,47,0,46,0.51491582930967,-0.8333333333333334
3759,Travel,0,0,63,2,64,-0.10922615163773979,0.9166666666666666
2301,Clothing,0,0,54,4,55,0.8870938274827093,0.25
8675,Food,0,0,35,4,59,-0.5791204489103484,-0.75
7330,Grocery,0,0,94,3,23,0.16330418895993734,-0.6666666666666666
1714,Travel,0,0,98,0,32,-0.05869763800078301,-0.08333333333333333
340,Travel,0,0,36,3,57,-0.5405976771499413,-0.9166666666666666
2072,Travel,1,0,27,3,67,0.05107660185306014,0.6666666666666666
5487,Electronics,0,0,40,1,59,-0.39762495106355217,0.6666666666666666
6793,Clothing,0,0,80,1,33,-0.15975466527469662,0.25
146,Clothing,0,0,87,2,26,-0.6019835573535169,-1.0
2298,Food,0,0,83,0,30,-0.6021923528644134,0.8333333333333334
611,Food,0,0,76,5,37,-0.5996346078559311,0.5
2013,Clothing,1,0,28,1,31,1.5886467440950023,0.08333333333333333
7484,Clothing,1,0,27,0,30,0.007072947931619491,-1.0
5592,Clothing,0,0,90,3,18,0.06276915046326507,-0.16666666666666666
9383,Travel,0,0,56,2,31,0.17348297011614258,-0.3333333333333333
3529,Electronics,0,0,78,4,38,2.589769019966071,-0.9166666666666666
5228,Travel,0,0,68,3,18,1.3894558266997257,-0.8333333333333334
2720,Food,1,0,77,2,36,-0.6148766801513768,0.9166666666666666
6420,Electronics,0,0,40,2,23,0.023619992170168372,0.9166666666666666
5950,Clothing,0,0,98,3,65,1.0027143416416548,0.0
1460,Food,0,0,90,1,32,0.3732480751663839,-0.6666666666666666
8945,Grocery,0,0,26,1,50,-0.29755970246639696,-0.6666666666666666
4461,Electronics,0,0,41,2,68,-0.15307320892600812,0.5833333333333334
450,Clothing,0,0,61,2,54,-0.5554221584235939,0.08333333333333333
187,Clothing,0,0,47,4,64,0.9594936708860762,0.25
2329,Clothing,0,0,94,2,41,0.31327156466135986,0.9166666666666666
5443,Travel,0,0,38,3,69,-0.502388098655879,0.5
6249,Clothing,0,0,65,0,43,0.5591282787420071,-0.5833333333333334
2560,Travel,0,0,58,1,29,0.015111575101135305,0.8333333333333334
5518,Electronics,0,0,67,4,50,0.7344643090173563,0.0
3140,Clothing,0,0,31,6,58,-0.5707164295967637,-0.9166666666666666
9361,Travel,0,0,52,1,41,0.05248597155161168,0.75
831,Grocery,0,0,40,0,61,-0.3983035364739659,-0.16666666666666666
6677,Food,0,0,76,2,20,0.30653790943494713,0.25
1010,Electronics,0,0,90,2,47,-0.0057157771107921125,0.0
5804,Grocery,0,0,81,5,48,0.95296881117056,-0.6666666666666666
1897,Travel,0,0,44,7,68,0.26190786898081697,-0.3333333333333333
6866,Grocery,0,0,34,2,18,-0.29766410022184525,-0.9166666666666666
4480,Food,1,0,59,0,47,0.1679498890773849,0.3333333333333333
7977,Grocery,1,0,66,4,59,1.7563095393449044,0.5
4401,Grocery,0,0,95,0,65,-0.5137152551220149,-0.16666666666666666
787,Grocery,0,0,54,2,44,0.185384314237244,0.3333333333333333
3602,Food,0,0,37,2,49,0.1575623124102832,-0.75
2267,Travel,0,0,78,1,66,0.20428030797337854,0.3333333333333333
1492,Food,0,0,85,3,21,-0.1983296359128279,-0.75
9613,Food,1,0,72,3,19,1.5587367871590763,0.0
309,Food,0,0,77,4,66,0.8525381704293359,0.6666666666666666
7491,Food,0,0,97,3,61,-0.5284875375179434,-0.75
6483,Clothing,1,0,95,0,25,0.27819391883074507,0.8333333333333334
1467,Travel,0,0,83,3,32,2.914185045021532,0.4166666666666667
1366,Food,0,0,39,3,18,-0.5047892470311889,-0.08333333333333333
8713,Food,0,0,46,2,60,0.38775936317369175,-0.9166666666666666
1947,Food,0,0,32,0,61,-0.09220931749967372,0.4166666666666667
7300,Travel,0,0,86,1,18,0.3209969985645309,-0.75
1150,Grocery,0,0,70,2,48,1.2602636043325068,0.5
7039,Electronics,0,0,59,2,46,0.08756361738222632,0.0
7286,Clothing,0,0,66,1,25,0.021636434816651423,-0.4166666666666667
2178,Grocery,0,0,72,3,68,0.3301318021662535,-0.6666666666666666
1109,Electronics,0,0,36,2,27,0.48150854756622735,-0.75
4948,Grocery,0,0,39,2,32,0.6342424637870286,-0.16666666666666666
7701,Travel,0,0,91,2,51,4.726530079603288,-0.6666666666666666
3764,Electronics,0,1,73,6,67,-0.31823045804515204,0.9166666666666666
8125,Electronics,0,0,36,0,44,-0.3243377267388751,-0.8333333333333334
5772,Electronics,0,0,85,8,65,0.5622602114054548,-0.75
8559,Food,1,0,28,5,68,0.7518987341772152,-0.3333333333333333
5357,Food,0,0,75,2,44,-0.4631867414850581,0.08333333333333333
208,Clothing,0,0,43,0,55,0.3860368002087956,-0.08333333333333333
1069,Travel,0,0,61,2,42,-0.22583844447344384,-1.0
8821,Food,0,0,71,0,53,-0.5550045674018009,-1.0
8162,Electronics,0,0,82,5,27,-0.5100613336813259,-0.4166666666666667
2388,Clothing,0,0,50,2,25,0.22615163773978855,0.5833333333333334
5607,Travel,0,0,29,1,56,1.2774370351037454,0.5833333333333334
1122,Food,0,0,85,3,56,2.290095262951847,0.5833333333333334
2975,Clothing,0,0,84,3,50,-0.1815215972856584,-0.3333333333333333
9535,Grocery,0,0,58,2,47,-0.12812214537387448,-0.08333333333333333
3571,Travel,0,0,65,2,44,-0.2833616077254339,-1.0
2108,Grocery,0,0,52,0,19,1.5857236069424507,0.0
9715,Grocery,0,0,32,1,37,-0.021636434816651423,-0.6666666666666666
8551,Travel,1,0,27,3,68,1.6742529035625735,-0.5833333333333334
9683,Food,0,0,39,2,34,-0.2845621819130889,-0.5833333333333334
472,Electronics,0,0,27,0,38,2.6535560485449565,-0.5833333333333334
3332,Electronics,0,0,26,2,43,0.6365392144068902,0.8333333333333334
1345,Electronics,0,1,72,2,51,0.6382095784940625,-0.8333333333333334
2248,Electronics,0,0,74,3,44,1.035182043586063,-0.25
4888,Electronics,0,0,66,3,27,0.4447083387707164,0.3333333333333333
5671,Grocery,0,0,61,3,60,1.1505415633563878,-1.0
4473,Electronics,0,0,87,0,55,-0.41782591674279007,-0.9166666666666666
5167,Grocery,0,0,59,2,46,-0.4169385358214799,0.0
3545,Electronics,0,1,75,4,57,1.2417852016181654,-0.3333333333333333
6846,Grocery,0,0,30,2,57,-0.4351037452694767,0.6666666666666666
9497,Electronics,1,0,33,3,23,0.005193788333550853,-0.5833333333333334
3727,Electronics,0,0,84,2,30,-0.5773978859454522,-0.08333333333333333
7493,Food,0,1,74,2,53,-0.2513636956805429,0.8333333333333334
8303,Food,0,0,50,2,27,0.5214928879029102,-0.9166666666666666
6978,Grocery,0,0,28,3,60,1.01618165209448,-0.16666666666666666
4045,Electronics,0,1,61,3,57,-0.13965809735090695,0.16666666666666666
5428,Clothing,0,0,74,1,28,-0.3774761842620384,-0.3333333333333333
8769,Travel,0,0,99,4,28,-0.15959806864152423,-0.75
3640,Electronics,0,0,58,0,44,-0.4187654965418243,0.5
9019,Electronics,0,0,74,0,48,-0.6000521988777242,-0.5833333333333334
6153,Electronics,0,0,74,3,23,-0.5888294401670365,0.5
742,Clothing,0,0,57,0,68,-0.3003262429857758,0.5
542,Food,1,0,28,3,46,0.23820957849406235,0.5833333333333334
4240,Clothing,0,0,88,2,21,-0.25914132846143806,-0.4166666666666667
1655,Food,0,0,69,3,25,-0.5511418504502154,-0.3333333333333333
2259,Clothing,0,0,27,2,36,-0.2791856975075036,-0.08333333333333333
9990,Travel,0,0,93,0,68,0.9522902257601461,-0.8333333333333334
3604,Food,0,0,44,0,66,-0.3304449954325982,0.25
8401,Grocery,0,1,78,2,55,0.012136239070859992,0.08333333333333333
9862,Electronics,0,0,94,4,39,0.05546130758188699,0.16666666666666666
2036,Electronics,0,0,62,0,30,-0.23330288398799423,0.5
9447,Electronics,0,0,38,3,41,2.6754795771890905,-0.5833333333333334
6571,Clothing,0,0,56,5,23,0.1385619209187002,-0.9166666666666666
4505,Travel,0,0,60,1,67,0.006916351298447099,-0.9166666666666666
3388,Grocery,0,0,75,3,21,0.1283831397624951,-0.5833333333333334
9909,Electronics,0,0,26,3,40,-0.4639175257731959,-0.5
9920,Electronics,0,0,71,1,38,-0.10264909304449951,-0.5
3105,Electronics,0,0,48,1,69,-0.3560224455174214,0.4166666666666667
370,Clothing,0,0,76,2,54,-0.5697768497977294,0.16666666666666666
1045,Grocery,1,0,62,0,54,1.4028709382748272,0.75
2594,Travel,0,0,64,2,62,0.05264256818478407,0.6666666666666666
8347,Food,0,0,82,0,44,0.9288529296620124,0.3333333333333333
3361,Grocery,0,0,85,1,64,0.8573926660576799,0.3333333333333333
2668,Food,0,0,49,0,46,0.3534647005089391,-0.25
3765,Travel,0,0,33,1,58,0.0005480882161033746,0.8333333333333334
2312,Electronics,0,0,51,1,25,1.3106355213362915,0.3333333333333333
3731,Electronics,0,0,97,1,69,-0.48411849145243385,-0.3333333333333333
2349,Food,0,0,78,4,38,0.20882161033537777,-0.5
9896,Food,0,0,32,1,26,-0.5380921310191831,-0.25
3961,Electronics,1,1,77,1,31,0.16434816651442002,0.75
930,Food,0,1,36,4,41,-0.357066423071904,0.08333333333333333
3661,Grocery,0,0,72,3,61,0.03265039801644262,-0.6666666666666666
9675,Electronics,0,0,81,5,39,-0.1602766540519379,-0.16666666666666666
7752,Travel,0,0,81,3,29,0.4573926660576798,0.75
8661,Food,0,1,34,2,39,-0.10301448518856846,0.9166666666666666
2979,Travel,0,0,53,1,62,0.5055722301970508,-0.4166666666666667
4216,Food,0,0,91,5,68,0.9742137544042805,-1.0
2051,Food,0,0,98,3,34,-0.061307581886989454,0.8333333333333334
4673,Grocery,0,0,44,3,57,0.5769280960459351,0.5833333333333334
9563,Electronics,0,0,82,1,60,0.46522249771629914,0.5
4004,Food,1,0,85,1,28,-0.4803079733785724,-0.8333333333333334
2350,Travel,0,0,32,1,26,-0.6277698029492367,-0.3333333333333333
2836,Food,0,0,53,2,64,1.730314498238288,-1.0
3896,Food,0,0,43,0,19,0.9974944538692418,-0.6666666666666666
2714,Travel,0,0,60,1,27,-0.20062638653268958,0.8333333333333334
7467,Travel,0,0,63,0,46,1.0648832050110923,0.4166666666666667
599,Grocery,0,0,29,2,58,-0.4366697116012006,0.8333333333333334
8782,Food,0,0,79,3,60,1.19595458697638,-0.3333333333333333
2951,Clothing,0,0,45,2,35,1.0138849014746183,0.6666666666666666
4536,Travel,0,0,86,0,63,0.19582408978206978,-0.8333333333333334
8200,Food,0,0,88,3,35,-0.573274174605246,0.6666666666666666
9574,Travel,0,0,87,2,39,-0.5877854626125539,-0.75
6732,Grocery,0,0,35,1,45,-0.3995041106616208,0.3333333333333333
948,Grocery,0,0,84,1,52,1.5263212840923919,-0.75
5440,Electronics,0,0,29,3,47,1.1072164948453609,-0.4166666666666667
8097,Electronics,0,0,86,3,41,-0.5558919483231111,-0.4166666666666667
6468,Food,0,0,88,1,68,-0.5685762756100744,0.9166666666666666
8985,Grocery,0,0,36,5,36,-0.6265692287615816,-0.75
7910,Clothing,0,0,61,4,57,-0.0005480882161033746,0.9166666666666666
2903,Travel,0,0,72,1,23,-0.6373221975727522,0.3333333333333333
1510,Grocery,0,0,72,3,22,0.7228761581625994,-0.4166666666666667
3290,Food,0,0,55,2,56,-0.4235677932924442,0.8333333333333334
5760,Food,0,0,38,2,65,-0.2881639044760538,0.5
9255,Food,0,0,78,2,20,0.7468876419156989,0.5
851,Electronics,0,0,87,3,64,-0.572073600417591,-0.75
3457,Grocery,0,0,41,3,69,0.014641785201618202,0.08333333333333333
9141,Travel,0,0,41,1,19,-0.14962808299621555,0.25
1249,Grocery,0,0,90,2,53,1.7458175649223544,0.5833333333333334
7064,Food,0,0,59,6,37,0.778989951716038,0.5
2619,Food,0,0,82,0,27,1.1005872373743966,0.5833333333333334
6183,Grocery,1,0,87,4,32,-0.5211274957588412,-0.75
8342,Clothing,0,0,62,0,40,0.12238026882422025,-0.25
6482,Grocery,0,0,96,3,35,-0.01840010439775548,-0.5
9960,Grocery,0,0,75,1,36,-0.3868197833746574,0.08333333333333333
925,Electronics,0,0,38,2,52,-0.11700378441863496,0.0
4331,Grocery,0,0,59,5,42,-0.3282526425681848,0.08333333333333333
432,Electronics,0,0,39,5,63,0.7095132454652224,0.5833333333333334
6680,Travel,0,0,66,3,53,0.06725825394754008,-0.6666666666666666
1594,Food,0,1,52,1,59,-0.5340206185567011,0.25
6034,Clothing,0,0,47,3,28,-0.3872373743964505,-0.4166666666666667
2685,Electronics,0,0,33,3,32,-0.25068511027012924,0.3333333333333333
4977,Grocery,0,0,50,4,54,-0.5135064596111184,-0.3333333333333333
6229,Travel,0,0,31,1,52,0.7882291530732091,0.0
5130,Electronics,0,0,87,3,20,1.1581104006263865,0.4166666666666667
4929,Clothing,0,0,95,3,23,0.6425942842228892,0.5
6411,Clothing,0,0,62,3,49,-0.5913349862977946,-0.4166666666666667
198,Food,0,0,87,2,22,1.4993866631867416,-0.5833333333333334
7578,Travel,0,0,52,3,60,0.5400756883727,0.75
2224,Grocery,0,1,99,1,63,-0.3771107921179695,-0.8333333333333334
2067,Grocery,0,0,48,1,48,-0.4260733394232024,-0.5833333333333334
7626,Grocery,0,0,78,3,41,0.3506981599895603,0.3333333333333333
3771,Food,0,0,48,0,49,0.10604202009656792,0.16666666666666666
3219,Travel,0,0,31,1,18,0.5545347775022839,-0.9166666666666666
8412,Electronics,0,0,52,0,53,3.0692679107399194,-0.9166666666666666
6880,Grocery,1,0,38,1,30,-0.3473052329374918,0.5
3803,Travel,0,0,29,0,39,0.9673235025446955,-0.75
6376,Clothing,0,0,60,2,18,-0.5995302101004829,0.8333333333333334
3160,Electronics,0,0,80,2,55,-0.3123841837400496,0.5
878,Clothing,0,0,71,0,62,0.3733524729218322,0.6666666666666666
5922,Clothing,0,0,26,1,43,2.5352733916220798,0.25
2420,Clothing,0,0,36,2,56,-0.17598851624690073,0.25
9216,Travel,0,0,32,2,22,-0.26185567010309274,-0.16666666666666666
9318,Electronics,0,0,58,5,32,-0.2033929270520684,0.4166666666666667
5856,Food,0,0,31,4,42,0.7128539736395669,-0.08333333333333333
9716,Electronics,0,0,97,2,64,0.011770846926791052,-0.5833333333333334
3064,Electronics,0,1,30,7,44,0.28085606159467574,-0.5
509,Travel,0,1,73,0,42,2.1736395667493147,-1.0
3593,Clothing,0,0,73,5,62,0.1507242594284223,-0.25
8993,Clothing,0,0,62,3,50,-0.24635260341902648,0.8333333333333334
7988,Food,0,1,44,1,47,-0.07002479446691892,-0.5833333333333334
7488,Clothing,0,0,53,2,46,2.420957849406238,-0.5
48,Clothing,0,0,30,2,23,0.05243377267388745,-1.0
9054,Clothing,1,0,68,3,36,-0.2818478402714342,-0.9166666666666666
1990,Food,0,0,50,2,45,0.5911783896646222,-0.25
3189,Travel,0,0,56,0,24,1.0196267780242725,0.4166666666666667
1434,Clothing,1,0,56,3,45,0.39548479707686296,-0.5833333333333334
5366,Travel,0,0,85,1,67,3.7167949889077385,0.75
6635,Food,0,1,83,0,49,0.32094479968680684,-0.8333333333333334
4767,Grocery,0,0,54,4,66,1.1935534386010702,0.25
3394,Food,0,0,27,1,43,-0.267597546652747,-0.8333333333333334
3085,Food,0,0,64,0,57,0.49748140414981085,-0.25
